    Lbox (cMpc) =  58.909796153507
  ngrid (cells) =     1024
           aexp =   0.500677359946
             h0 =   0.677399992943
             ns =   0.966700017452
         sigma8 =   0.815900027752
        Omega_l =   0.691100001335
        Omega_m =   0.308899998665
        Omega_b =   0.048599999398
        Omega_k =   0.000000000000
--------------------------------------------------------------------------------------
        FFTtype =     powerspectrum
      ShotNoise =                 0
           var1 = totalmass_overdens
           var2 =              empty
           var3 =              empty
  neff1 (count) =     134217728.00
  neff2 (count) =    1073741824.00
  neff3 (count) =    1073741824.00
--------------------------------------------------------------------------------------
       k (Mpc^-1)        P (Mpc^3) P-NoCorr (Mpc^3)  nmodes (counts)
--------------------------------------------------------------------------------------
      0.10789E+00      0.11348E+04      0.11348E+04                5
      0.15240E+00      0.16545E+04      0.16545E+04                8
      0.18323E+00      0.35226E+03      0.35225E+03                4
      0.21527E+00      0.97309E+03      0.97308E+03                5
      0.23604E+00      0.42075E+03      0.42074E+03               16
      0.25882E+00      0.55640E+03      0.55639E+03               12
      0.30408E+00      0.54119E+03      0.54117E+03                8
      0.31841E+00      0.64133E+03      0.64131E+03               17
      0.34119E+00      0.48249E+03      0.48247E+03               16
      0.35727E+00      0.43425E+03      0.43424E+03               12
      0.36559E+00      0.34030E+03      0.34028E+03                4
      0.38282E+00      0.16219E+03      0.16219E+03               16
      0.40086E+00      0.37214E+03      0.37212E+03               24
      0.42953E+00      0.17634E+03      0.17633E+03                5
      0.43953E+00      0.44675E+03      0.44673E+03               28
      0.44977E+00      0.27710E+03      0.27708E+03               20
      0.46025E+00      0.18441E+03      0.18440E+03               12
      0.48194E+00      0.24983E+03      0.24982E+03               16
      0.49317E+00      0.30289E+03      0.30287E+03               24
      0.50465E+00      0.87241E+02      0.87235E+02               12
      0.52844E+00      0.26901E+03      0.26899E+03               33
      0.54074E+00      0.16569E+03      0.16568E+03               40
      0.55334E+00      0.25380E+03      0.25378E+03               16
      0.57942E+00      0.19870E+03      0.19868E+03               64
      0.60673E+00      0.19922E+03      0.19920E+03               32
      0.62086E+00      0.22979E+03      0.22977E+03               28
      0.63532E+00      0.16168E+03      0.16166E+03               41
      0.65012E+00      0.14683E+03      0.14682E+03               52
      0.68076E+00      0.16256E+03      0.16254E+03               68
      0.69661E+00      0.17828E+03      0.17826E+03               36
      0.71284E+00      0.15288E+03      0.15286E+03               52
      0.72944E+00      0.17699E+03      0.17697E+03               24
      0.74644E+00      0.17498E+03      0.17495E+03               81
      0.76382E+00      0.15113E+03      0.15111E+03               40
      0.78161E+00      0.14334E+03      0.14331E+03               88
      0.79982E+00      0.15148E+03      0.15145E+03               48
      0.81845E+00      0.15165E+03      0.15162E+03               52
      0.83751E+00      0.13500E+03      0.13498E+03               88
      0.85702E+00      0.15126E+03      0.15123E+03              109
      0.87699E+00      0.11408E+03      0.11406E+03               88
      0.89741E+00      0.11588E+03      0.11586E+03               44
      0.91832E+00      0.12135E+03      0.12132E+03              120
      0.93971E+00      0.13871E+03      0.13867E+03               84
      0.96160E+00      0.11329E+03      0.11326E+03              133
      0.98399E+00      0.97761E+02      0.97735E+02              116
      0.10069E+01      0.10775E+03      0.10772E+03              176
      0.10304E+01      0.97696E+02      0.97667E+02               72
      0.10544E+01      0.10113E+03      0.10110E+03              132
      0.10789E+01      0.96909E+02      0.96878E+02              173
      0.11041E+01      0.99698E+02      0.99664E+02              180
      0.11298E+01      0.93882E+02      0.93849E+02              172
      0.11561E+01      0.94249E+02      0.94215E+02              188
      0.11830E+01      0.78165E+02      0.78134E+02              209
      0.12106E+01      0.84875E+02      0.84841E+02              244
      0.12388E+01      0.94274E+02      0.94234E+02              260
      0.12676E+01      0.75955E+02      0.75921E+02              149
      0.12972E+01      0.75495E+02      0.75461E+02              348
      0.13274E+01      0.77679E+02      0.77641E+02              296
      0.13583E+01      0.79866E+02      0.79825E+02              280
      0.13899E+01      0.71185E+02      0.71147E+02              369
      0.14223E+01      0.76039E+02      0.75997E+02              324
      0.14554E+01      0.74913E+02      0.74869E+02              416
      0.14893E+01      0.71777E+02      0.71733E+02              357
      0.15240E+01      0.69411E+02      0.69367E+02              424
      0.15595E+01      0.63457E+02      0.63414E+02              488
      0.15959E+01      0.65421E+02      0.65375E+02              529
      0.16330E+01      0.62131E+02      0.62085E+02              504
      0.16711E+01      0.56804E+02      0.56761E+02              680
      0.17100E+01      0.59315E+02      0.59267E+02              525
      0.17498E+01      0.60500E+02      0.60449E+02              704
      0.17906E+01      0.60838E+02      0.60785E+02              592
      0.18323E+01      0.56277E+02      0.56225E+02              829
      0.18750E+01      0.54857E+02      0.54804E+02              824
      0.19186E+01      0.53074E+02      0.53020E+02              905
      0.19633E+01      0.51460E+02      0.51405E+02              896
      0.20091E+01      0.51096E+02      0.51039E+02              977
      0.20559E+01      0.49827E+02      0.49769E+02             1088
      0.21037E+01      0.46694E+02      0.46637E+02             1156
      0.21527E+01      0.47791E+02      0.47730E+02             1141
      0.22029E+01      0.43908E+02      0.43849E+02             1316
      0.22542E+01      0.45049E+02      0.44986E+02             1377
      0.23067E+01      0.44687E+02      0.44621E+02             1512
      0.23604E+01      0.42181E+02      0.42116E+02             1681
      0.24154E+01      0.40569E+02      0.40504E+02             1640
      0.24717E+01      0.39405E+02      0.39339E+02             1981
      0.25293E+01      0.39996E+02      0.39926E+02             1812
